"userNum","id","name","similarity","exception","partitionDate"
2,7029466,우삼겹된장찌개,0.495314484309773,0,"2025-05-10"
2,7028595,애호박찌개,0.5531296431575404,1,"2025-05-10"
2,7033228,불고기퀘사디아,0.495314484309773,0,"2025-05-10"
2,7033863,바지락순두부찌개,0.4374993254620055,0,"2025-05-10"
2,7034727,국물제육,0.5531296431575404,1,"2025-05-10"
2,7035925,강된장,0.7265751197008431,0,"2025-05-10"
2,7020156,소불고기전골,0.495314484309773,0,"2025-05-10"
2,7029437,버섯불고기전골,0.495314484309773,0,"2025-05-10"
2,7040151,무굴국밥,0.4374993254620055,0,"2025-05-10"
2,7022760,양배추국,0.7265751197008431,0,"2025-05-10"
2,7036605,돼지고기간장불고기,0.6824082684710971,1,"2025-05-10"
2,7024387,돼지고기고추장찌개,0.5531296431575404,1,"2025-05-10"
2,7032884,시금치된장국,0.7265751197008431,0,"2025-05-10"
2,7017555,콩나물볶음,0.8558537450143997,0,"2025-05-10"
2,7038670,콩나물불고기,0.6824082684710971,1,"2025-05-10"
2,7021913,LA갈비,0.495314484309773,0,"2025-05-10"
2,7035717,콩나물불고기,0.6824082684710971,1,"2025-05-10"
2,7038099,시금치유부된장국,0.7265751197008431,0,"2025-05-10"
2,7019641,무나물,0.8558537450143997,0,"2025-05-10"
2,7019036,오이나물볶음,0.8558537450143997,0,"2025-05-10"
2,7027163,맑은콩나물국,0.7265751197008431,0,"2025-05-10"
2,7017135,고사리나물볶음,0.8558537450143997,0,"2025-05-10"
2,7035137,김치콩나물국,0.7265751197008431,0,"2025-05-10"
2,7034550,소갈비찜,0.495314484309773,0,"2025-05-10"
2,7041094,닭가슴살미역국,0.4374993254620055,1,"2025-05-10"
2,7032723,묵은지등갈비김치찜,0.5531296431575404,1,"2025-05-10"
2,7037818,어묵김치찌개,0.7265751197008431,0,"2025-05-10"
2,7021189,굴떡국,0.4374993254620055,0,"2025-05-10"
2,7030493,삼겹살표고버섯고추잡채,0.6824082684710971,1,"2025-05-10"
2,7018007,얼갈이배추된장국,0.7265751197008431,0,"2025-05-10"
2,7029930,삼겹살김치찌개,0.5531296431575404,1,"2025-05-10"
2,7034206,잡채,0.6824082684710971,1,"2025-05-10"
2,7026212,잡채,0.8558537450143997,0,"2025-05-10"
2,7040811,백김치볶음밥,0.8558537450143997,0,"2025-05-10"
2,7034663,등갈비김치찜,0.5531296431575404,1,"2025-05-10"
2,7023835,배추된장국,0.7265751197008431,0,"2025-05-10"
2,7040217,차돌쌀국수,0.18709378416132416,0,"2025-05-10"
2,7034004,돼지고기김치찌개,0.5531296431575404,1,"2025-05-10"
2,7021563,배추된장국,0.7265751197008431,0,"2025-05-10"
2,7030013,닭갈비,0.566777950775562,1,"2025-05-10"
2,7030038,김치콩나물국,0.7265751197008431,0,"2025-05-10"
2,7023874,부침개,0.7265751197008431,0,"2025-05-10"
2,7025163,무청시래기나물볶음,0.8558537450143997,0,"2025-05-10"
2,7021509,소고기무국,0.495314484309773,0,"2025-05-10"
2,7026078,소고기미역국,0.495314484309773,0,"2025-05-10"
2,7023476,돼지고기김치두루치기,0.6824082684710971,1,"2025-05-10"
2,7022245,돼지고기김치찌개,0.5531296431575404,1,"2025-05-10"
2,7036036,오뎅탕무국,0.7265751197008431,0,"2025-05-10"
2,7040134,떡국,0.6245931096233296,0,"2025-05-10"
2,7034342,콩나물국,0.7265751197008431,0,"2025-05-10"
2,7019082,김치어묵우동,0.4374993254620055,0,"2025-05-10"
2,7020642,시래기나물볶음,0.8558537450143997,0,"2025-05-10"
2,7018368,갓김치들기름파스타,0.566777950775562,0,"2025-05-10"
2,7019251,LA갈비,0.495314484309773,0,"2025-05-10"
3,7019892,돼지등갈비구이,0.37319524562623335,0,"2025-05-10"
3,7021572,비지찌개,0.5971123930019734,0,"2025-05-10"
3,7033073,된장가지덮밥,0.48515381931410334,0,"2025-05-10"
3,7040230,돼지고기된장찌개,0.5971123930019734,0,"2025-05-10"
